Product Title,Review,Rating
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","Premium phone, looks fantastic.
Camera - 9/10
Battery - 10/10
Display - 10/10
Performance - 10/10
Overall a good phone, no problem go for it 👍",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Very nice,3
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Very nice,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","The battery drains very fast
and the camera quality is very low for this price.
Camera is absolutely normal:
You can get a better phone than this at this price.
dont buy it...",4
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","The battery drains very fast
and the camera quality is very low for this price.
Camera is absolutely normal:
You can get a better phone than this at this price.
dont buy it...",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Excellent device.,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Excellent device.,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Good photos,3
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Good photos,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Oppo hai to okk hai 😍😘 Im happy with her 👍 bettr,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Oppo hai to okk hai 😍😘 Im happy with her 👍 bettr,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Good 👍,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Good 👍,3
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Nice product with all features specially its looks and camera battery backup is good You should buy it without any issues,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Nice product with all features specially its looks and camera battery backup is good You should buy it without any issues,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","Product is good, above average. Design is superb, competing with galaxy flagships.Quality is superb, durable.Haptic motor is very bad, telephoto lens is not as expected, it's below average.",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","Product is good, above average. Design is superb, competing with galaxy flagships.Quality is superb, durable.Haptic motor is very bad, telephoto lens is not as expected, it's below average.",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","This phone is also too good 😊😊😊😊 wonderful 😊
Everything is perfect and very beautiful and nice ☺️",3
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","This phone is also too good 😊😊😊😊 wonderful 😊
Everything is perfect and very beautiful and nice ☺️",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","Premium phone, looks fantastic.
Camera - 9/10
Battery - 10/10
Display - 10/10
Performance - 10/10
Overall a good phone, no problem go for it 👍",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","Premium phone, looks fantastic.
Camera - 9/10
Battery - 10/10
Display - 10/10
Performance - 10/10
Overall a good phone, no problem go for it 👍",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Very nice,3
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Very nice,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","The battery drains very fast
and the camera quality is very low for this price.
Camera is absolutely normal:
You can get a better phone than this at this price.
dont buy it...",4
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","The battery drains very fast
and the camera quality is very low for this price.
Camera is absolutely normal:
You can get a better phone than this at this price.
dont buy it...",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Excellent device.,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Excellent device.,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Good photos,3
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Good photos,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Oppo hai to okk hai 😍😘 Im happy with her 👍 bettr,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Oppo hai to okk hai 😍😘 Im happy with her 👍 bettr,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Good 👍,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Good 👍,3
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Nice product with all features specially its looks and camera battery backup is good You should buy it without any issues,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Nice product with all features specially its looks and camera battery backup is good You should buy it without any issues,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","Product is good, above average. Design is superb, competing with galaxy flagships.Quality is superb, durable.Haptic motor is very bad, telephoto lens is not as expected, it's below average.",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","Product is good, above average. Design is superb, competing with galaxy flagships.Quality is superb, durable.Haptic motor is very bad, telephoto lens is not as expected, it's below average.",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","This phone is also too good 😊😊😊😊 wonderful 😊
Everything is perfect and very beautiful and nice ☺️",3
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","This phone is also too good 😊😊😊😊 wonderful 😊
Everything is perfect and very beautiful and nice ☺️",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Oppo hai to okk hai 😍😘 Im happy with her 👍 bettr,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Oppo hai to okk hai 😍😘 Im happy with her 👍 bettr,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Good 👍,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Good 👍,3
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Nice product with all features specially its looks and camera battery backup is good You should buy it without any issues,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Nice product with all features specially its looks and camera battery backup is good You should buy it without any issues,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","Product is good, above average. Design is superb, competing with galaxy flagships.Quality is superb, durable.Haptic motor is very bad, telephoto lens is not as expected, it's below average.",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","Product is good, above average. Design is superb, competing with galaxy flagships.Quality is superb, durable.Haptic motor is very bad, telephoto lens is not as expected, it's below average.",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","This phone is also too good 😊😊😊😊 wonderful 😊
Everything is perfect and very beautiful and nice ☺️",3
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","This phone is also too good 😊😊😊😊 wonderful 😊
Everything is perfect and very beautiful and nice ☺️",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","Premium phone, looks fantastic.
Camera - 9/10
Battery - 10/10
Display - 10/10
Performance - 10/10
Overall a good phone, no problem go for it 👍",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","Premium phone, looks fantastic.
Camera - 9/10
Battery - 10/10
Display - 10/10
Performance - 10/10
Overall a good phone, no problem go for it 👍",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Very nice,3
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Very nice,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","The battery drains very fast
and the camera quality is very low for this price.
Camera is absolutely normal:
You can get a better phone than this at this price.
dont buy it...",4
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","The battery drains very fast
and the camera quality is very low for this price.
Camera is absolutely normal:
You can get a better phone than this at this price.
dont buy it...",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Excellent device.,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Excellent device.,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Good photos,3
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Good photos,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Oppo hai to okk hai 😍😘 Im happy with her 👍 bettr,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Oppo hai to okk hai 😍😘 Im happy with her 👍 bettr,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Good 👍,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Good 👍,3
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Nice product with all features specially its looks and camera battery backup is good You should buy it without any issues,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Nice product with all features specially its looks and camera battery backup is good You should buy it without any issues,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","Product is good, above average. Design is superb, competing with galaxy flagships.Quality is superb, durable.Haptic motor is very bad, telephoto lens is not as expected, it's below average.",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","Product is good, above average. Design is superb, competing with galaxy flagships.Quality is superb, durable.Haptic motor is very bad, telephoto lens is not as expected, it's below average.",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","This phone is also too good 😊😊😊😊 wonderful 😊
Everything is perfect and very beautiful and nice ☺️",3
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","This phone is also too good 😊😊😊😊 wonderful 😊
Everything is perfect and very beautiful and nice ☺️",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","Premium phone, looks fantastic.
Camera - 9/10
Battery - 10/10
Display - 10/10
Performance - 10/10
Overall a good phone, no problem go for it 👍",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","Premium phone, looks fantastic.
Camera - 9/10
Battery - 10/10
Display - 10/10
Performance - 10/10
Overall a good phone, no problem go for it 👍",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Very nice,3
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Very nice,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","The battery drains very fast
and the camera quality is very low for this price.
Camera is absolutely normal:
You can get a better phone than this at this price.
dont buy it...",4
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","The battery drains very fast
and the camera quality is very low for this price.
Camera is absolutely normal:
You can get a better phone than this at this price.
dont buy it...",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Excellent device.,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Excellent device.,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Good photos,3
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Good photos,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Oppo hai to okk hai 😍😘 Im happy with her 👍 bettr,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Oppo hai to okk hai 😍😘 Im happy with her 👍 bettr,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Good 👍,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Good 👍,3
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Nice product with all features specially its looks and camera battery backup is good You should buy it without any issues,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews",Nice product with all features specially its looks and camera battery backup is good You should buy it without any issues,5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","Product is good, above average. Design is superb, competing with galaxy flagships.Quality is superb, durable.Haptic motor is very bad, telephoto lens is not as expected, it's below average.",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","Product is good, above average. Design is superb, competing with galaxy flagships.Quality is superb, durable.Haptic motor is very bad, telephoto lens is not as expected, it's below average.",5
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","This phone is also too good 😊😊😊😊 wonderful 😊
Everything is perfect and very beautiful and nice ☺️",3
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB) Reviews","This phone is also too good 😊😊😊😊 wonderful 😊
Everything is perfect and very beautiful and nice ☺️",5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Love the phone.. while everyone is saying bad things about the phone but the phone is pretty good .. I'm satisfied with this phone..🤗,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Love the phone.. while everyone is saying bad things about the phone but the phone is pretty good .. I'm satisfied with this phone..🤗,4
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews","I use it mainly to watch videos, browsing and attending calls. Battery lasts more than a day for me. Display is smooth, audio sound is also good enough for me. Camera quality is also good enough. Phone doesn't heat up for me. So all good for me.",5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews","I use it mainly to watch videos, browsing and attending calls. Battery lasts more than a day for me. Display is smooth, audio sound is also good enough for me. Camera quality is also good enough. Phone doesn't heat up for me. So all good for me.",5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Good product,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Good product,3
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Amazing product,3
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Amazing product,4
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Overall nice phone and design just front camera is average,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Overall nice phone and design just front camera is average,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Very Good,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Very Good,3
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Video fps 30 is not satishfactory in this price must be fps60 but Samsung not given that. Not fit for youtubers. Out of these all are very good.,4
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Video fps 30 is not satishfactory in this price must be fps60 but Samsung not given that. Not fit for youtubers. Out of these all are very good.,4
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Working good,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Working good,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Very nice,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Very nice,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Very Good,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Love the phone.. while everyone is saying bad things about the phone but the phone is pretty good .. I'm satisfied with this phone..🤗,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Love the phone.. while everyone is saying bad things about the phone but the phone is pretty good .. I'm satisfied with this phone..🤗,4
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews","I use it mainly to watch videos, browsing and attending calls. Battery lasts more than a day for me. Display is smooth, audio sound is also good enough for me. Camera quality is also good enough. Phone doesn't heat up for me. So all good for me.",5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews","I use it mainly to watch videos, browsing and attending calls. Battery lasts more than a day for me. Display is smooth, audio sound is also good enough for me. Camera quality is also good enough. Phone doesn't heat up for me. So all good for me.",5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Good product,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Good product,3
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Amazing product,3
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Amazing product,4
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Overall nice phone and design just front camera is average,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Overall nice phone and design just front camera is average,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Very Good,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Very Good,3
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Video fps 30 is not satishfactory in this price must be fps60 but Samsung not given that. Not fit for youtubers. Out of these all are very good.,4
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Video fps 30 is not satishfactory in this price must be fps60 but Samsung not given that. Not fit for youtubers. Out of these all are very good.,4
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Working good,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Working good,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Very nice,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Very nice,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Very Good,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Love the phone.. while everyone is saying bad things about the phone but the phone is pretty good .. I'm satisfied with this phone..🤗,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Love the phone.. while everyone is saying bad things about the phone but the phone is pretty good .. I'm satisfied with this phone..🤗,4
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews","I use it mainly to watch videos, browsing and attending calls. Battery lasts more than a day for me. Display is smooth, audio sound is also good enough for me. Camera quality is also good enough. Phone doesn't heat up for me. So all good for me.",5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews","I use it mainly to watch videos, browsing and attending calls. Battery lasts more than a day for me. Display is smooth, audio sound is also good enough for me. Camera quality is also good enough. Phone doesn't heat up for me. So all good for me.",5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Good product,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Good product,3
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Amazing product,3
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Amazing product,4
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Overall nice phone and design just front camera is average,5
"SAMSUNG Galaxy A23 5G (Silver, 128 GB) Reviews",Overall nice phone and design just front camera is average,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Value for,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Value for,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice mobile,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice mobile,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",It was decent experience...I first time bought Vivo phone ...but good 👍,4
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",It was decent experience...I first time bought Vivo phone ...but good 👍,4
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice mobile curved display performance also very good budget friendly phone.,4
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice mobile curved display performance also very good budget friendly phone.,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice phon,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice phon,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews","Camera awesome, battery life is superb, crystal and crispy display. Overall very nice product in this segment.",5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews","Camera awesome, battery life is superb, crystal and crispy display. Overall very nice product in this segment.",5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews","Best selfie in this segment with fake 50 MP camera , good battery life but astonishing how they made 5500 mah battery phone this lighter , Curved display gives premium feel with sharp display and smooth Software experience
Overall very good Phone ,if you clubbed any card offers will be the best deal",4
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews","Best selfie in this segment with fake 50 MP camera , good battery life but astonishing how they made 5500 mah battery phone this lighter , Curved display gives premium feel with sharp display and smooth Software experience
Overall very good Phone ,if you clubbed any card offers will be the best deal",5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Locking the best 🥰🥰🥰😍,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Locking the best 🥰🥰🥰😍,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews","Got delivered today itself..
But, will surely update in the near future after use!
Always happy with the Flipkart purchase.",5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews","Got delivered today itself..
But, will surely update in the near future after use!
Always happy with the Flipkart purchase.",5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice design good camera and long-lasting battery life😌,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice design good camera and long-lasting battery life😌,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Value for,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Value for,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice mobile,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice mobile,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",It was decent experience...I first time bought Vivo phone ...but good 👍,4
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",It was decent experience...I first time bought Vivo phone ...but good 👍,4
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice mobile curved display performance also very good budget friendly phone.,4
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice mobile curved display performance also very good budget friendly phone.,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice phon,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice phon,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews","Camera awesome, battery life is superb, crystal and crispy display. Overall very nice product in this segment.",5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews","Camera awesome, battery life is superb, crystal and crispy display. Overall very nice product in this segment.",5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews","Best selfie in this segment with fake 50 MP camera , good battery life but astonishing how they made 5500 mah battery phone this lighter , Curved display gives premium feel with sharp display and smooth Software experience
Overall very good Phone ,if you clubbed any card offers will be the best deal",4
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews","Best selfie in this segment with fake 50 MP camera , good battery life but astonishing how they made 5500 mah battery phone this lighter , Curved display gives premium feel with sharp display and smooth Software experience
Overall very good Phone ,if you clubbed any card offers will be the best deal",5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Locking the best 🥰🥰🥰😍,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Locking the best 🥰🥰🥰😍,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews","Got delivered today itself..
But, will surely update in the near future after use!
Always happy with the Flipkart purchase.",5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews","Got delivered today itself..
But, will surely update in the near future after use!
Always happy with the Flipkart purchase.",5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice design good camera and long-lasting battery life😌,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice design good camera and long-lasting battery life😌,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Value for,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Value for,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice mobile,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice mobile,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",It was decent experience...I first time bought Vivo phone ...but good 👍,4
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",It was decent experience...I first time bought Vivo phone ...but good 👍,4
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice mobile curved display performance also very good budget friendly phone.,4
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice mobile curved display performance also very good budget friendly phone.,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice phon,5
"vivo V40e 5G (Royal Bronze, 128 GB) Reviews",Nice phon,5
"Xiaomi 14 CIVI (Hot Pink, 512 GB) Reviews","The phone is a complete package for a good camera, high speed processor, handy easy to carry.

The only regret not got free watch as committed by #flipkart #Xiaomi... Feeling cheated for pre-order promise.

This way American companies are worth on fulfilling commitments",5
"Xiaomi 14 CIVI (Hot Pink, 512 GB) Reviews","The phone is a complete package for a good camera, high speed processor, handy easy to carry.

The only regret not got free watch as committed by #flipkart #Xiaomi... Feeling cheated for pre-order promise.

This way American companies are worth on fulfilling commitments",5
"Xiaomi 14 CIVI (Hot Pink, 512 GB) Reviews",Great Product. Value for money. But I didn't get my free Smart Watch till now after I pre order this mobile,5
"Xiaomi 14 CIVI (Hot Pink, 512 GB) Reviews",Great Product. Value for money. But I didn't get my free Smart Watch till now after I pre order this mobile,4
"Xiaomi 14 CIVI (Hot Pink, 512 GB) Reviews",Awesome Camera Smartphone.,4
"Xiaomi 14 CIVI (Hot Pink, 512 GB) Reviews",Awesome Camera Smartphone.,5
"Xiaomi 14 CIVI (Hot Pink, 512 GB) Reviews","Excellent balanced phone for the price
Good-
Erganomics
Display
Camera
Overall spread and usability
Bad-
Except for some additional miui bloatware which is common
And phone gets warm on load / charging",4
"Xiaomi 14 CIVI (Hot Pink, 512 GB) Reviews","Excellent balanced phone for the price
Good-
Erganomics
Display
Camera
Overall spread and usability
Bad-
Except for some additional miui bloatware which is common
And phone gets warm on load / charging",5
"Xiaomi 14 CIVI (Hot Pink, 512 GB) Reviews","Portraits are awesome at 50mm.
Can take very good Videos with Cinematic mode.
There are very good filters available for photos and videos.
Display is vivid. Thanks to AMOLED.
Performance is good even though it's SD 8s.
Battery should do a day on full usage.

Occasional Heat issues especially during camera usage and long single stretch usage.
Operating temperature is max at 40 degrees only (officially). Practically it will be even less which is Not suitable for Indian climate.
Camera max zo...
READ MORE",3
"Xiaomi 14 CIVI (Hot Pink, 512 GB) Reviews","Portraits are awesome at 50mm.
Can take very good Videos with Cinematic mode.
There are very good filters available for photos and videos.
Display is vivid. Thanks to AMOLED.
Performance is good even though it's SD 8s.
Battery should do a day on full usage.

Occasional Heat issues especially during camera usage and long single stretch usage.
Operating temperature is max at 40 degrees only (officially). Practically it will be even less which is Not suitable for Indian climate.
Camera max zo...",4
"Xiaomi 14 CIVI (Hot Pink, 512 GB) Reviews",Pre-ordered this set after being confused between s23 and 14civi.Only demerit of this set is NO IP RATING and bloatwares.everything else is fine for me.,3
